Time, Fraction, Decimal ID, Hexadecimal ID, Power
44904.7094792,  0.32390, 21757,  54FD,    36
44904.7396528,  0.35810, 17262,  436E,    18
44905.1538079,  0.43380, 30639,  77AF,    17
44905.2033102,  0.44124, 58535,  E4A7,    18
44905.2817708,  0.94168, 10970,  2ADA,    26
44905.3861806,  0.77611, 10970,  2ADA,    20
44905.3958333,  0.54852, 11596,  2D4C,    37
44905.4367014,  0.43221, 29365,  72B5,    30
44905.5370718,  0.82538,   586,   24A,    36
44905.5885417,  0.64010, 41555,  A253,    19
44905.5900926,  0.05719,  2269,   8DD,    19
44905.6081713,  0.55591, 25110,  6216,    19
44905.9715509,  0.35172, 17441,  4421,    19
44906.0425694,  0.01488, 44510,  ADDE,    45
44906.2136690,  0.49497, 29365,  72B5,    39
44906.2781597,  0.96940, 57014,  DEB6,    27
44906.2957523,  0.08225,  7482,  1D3A,    19
44906.8788426,  0.67847, 34989,  88AD,    27
44906.9311806,  0.33441, 27586,  6BC2,    39
44907.0500231,  0.64576, 51282,  C852,    39
44907.2090162,  0.85905, 45741,  B2AD,    19
44907.4014931,  0.22416, 15992,  3E78,    30
44907.4807523,  0.07049, 60537,  EC79,    19
44907.6645370,  0.11498, 34989,  88AD,    28
44907.7257986,  0.53416, 42476,  A5EC,    38
44907.8037616,  0.42518, 25110,  6216,    27
44907.9704051,  0.67862, 52869,  CE85,    27
44908.1112037,  0.05976, 62357,  F395,    40
44908.1211921,  0.84885, 60537,  EC79,    28
44908.3491782,  0.02542, 10970,  2ADA,    28
44908.5270023,  0.71385, 44510,  ADDE,    27
44908.8199884,  0.37176, 53926,  D2A6,    39
44909.2436458,  0.16133, 49921,  C301,    28
44909.2763310,  0.79288, 63925,  F9B5,    27
44909.2787037,  0.03192, 53926,  D2A6,    28
44909.4579861,  0.04346, 61965,  F20D,    37
44909.5075116,  0.66681, 42185,  A4C9,    39
44909.5248843,  0.58176, 15424,  3C40,    19
44909.5480787,  0.15045, 10970,  2ADA,    60
44909.6234259,  0.46869, 61965,  F20D,    37
44909.8292593,  0.55267, 47829,  BAD5,    19
44910.1490509,  0.36007, 60506,  EC5A,    45
44910.1622454,  0.07450, 36201,  8D69,    39
44910.1700231,  0.04978, 17441,  4421,    38
44910.2427778,  0.10519,  4735,  127F,    19
44910.3016088,  0.81609, 10970,  2ADA,    19
44910.3462153,  0.73831, 44510,  ADDE,    40
44910.5501736,  0.41212,   586,   24A,    19
44910.9891204,  0.08371, 16725,  4155,    19
44911.1482639,  0.40130, 21757,  54FD,    19
44911.3281944,  0.00610, 34989,  88AD,    28
44911.3378704,  0.03478, 17722,  453A,    19
44911.3844213,  0.49576, 17543,  4487,    38
44911.7828819,  0.84451, 61965,  F20D,    39
44911.7977199,  0.73221, 51282,  C852,    19
44911.9687269,  0.17522, 21757,  54FD,    40
44912.1027662,  0.24079, 10970,  2ADA,    19
44912.1983912,  0.30713, 36201,  8D69,    19
